what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446464890388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464895668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464897349
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446464897709
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446464899794
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446464900737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464902928
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446464905047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464906736
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464941232
